PC1,PC2,year,month,T (degC)
-1.0826594507754148,-1.1388797144566807,2012,8,7.03
-1.1027883168989354,-0.6497171375862243,2012,8,6.92
-1.1585254018995383,-1.0977397407223175,2012,8,6.78
-1.1791885987458735,-1.12718058832512,2012,8,6.72
-1.207845268872466,-1.2082835811963497,2012,8,6.65
-1.299589876125559,-1.5437446436066586,2012,8,6.34
-1.3202250159624287,-1.344856939555651,2012,8,6.22
-1.2969329966914764,-0.8695107736101876,2012,8,6.25
-1.3771287178429203,-1.289209128790351,2012,8,6.03
-1.4284007206649783,-1.014818853881369,2012,8,5.77
-1.4142430292750965,-0.7435640942644941,2012,8,5.73
-1.329722410869879,-0.646687901566581,2012,8,5.97
-1.2845095238368234,-0.9248258129042863,2012,8,6.24
-1.2813100604683467,-1.4367680280418351,2012,8,6.33
-1.2540998415829474,-1.72529214877769,2012,8,6.49
-1.2635470217190112,-1.2774254636613331,2012,8,6.36
-1.3112531092447184,-1.507039310029758,2012,8,6.19
-1.3768712654422588,-1.3316047134771103,2012,8,5.92
-1.3877938492819517,-0.9831254516745949,2012,8,5.79
-1.3538238226632966,-1.0481200873395404,2012,8,5.93
-1.1742584846025028,-0.057694633503656244,2012,8,6.46
-1.1577619148701896,-0.6095648263066437,2012,8,6.67
-1.2081915897780557,-0.8791924717334046,2012,8,6.5
-1.2373487107261367,-0.5605378331450613,2012,8,6.29
-1.2790566991363204,-0.8517023668979506,2012,8,6.19
-1.2809969829242371,-0.5899635230909841,2012,8,6.1
-1.2670107926302667,-1.043600845453369,2012,8,6.25
-1.2515622291785162,-1.3164654458012846,2012,8,6.37
-1.2653437283787188,-1.454883191734618,2012,8,6.32
-1.2771717830396632,-1.4049850434312434,2012,8,6.32
-1.213681053260123,-1.0219650855352946,2012,8,6.45
-1.1920949595341834,-0.7493007196619927,2012,8,6.47
-1.1529902911945225,0.004827281612099716,2012,8,6.49
-1.1945030199040831,-0.5377040022620948,2012,8,6.42
-1.1474751548694264,-0.5998258912412765,2012,8,6.59
-1.1311779429657036,-0.10953236470499153,2012,8,6.54
-1.1392254622820042,-0.7108384827222144,2012,8,6.63
-1.0742752452981894,-0.3024618102409449,2012,8,6.78
-1.0482847553095584,-0.4058638939461865,2012,8,6.91
-1.0124630914964012,-0.307016202222212,2012,8,7.03
-1.019891845569659,-0.8215134727020791,2012,8,7.06
-1.0058653245425655,-1.0907020798348601,2012,8,7.19
-0.9827068727425279,-1.1115245809381649,2012,8,7.28
-0.9857356509581745,-1.0373934098542263,2012,8,7.24
-0.9791756335621717,-0.9182089043237218,2012,8,7.22
-0.948816840772533,-1.2674814202369105,2012,8,7.39
-0.8975033023733182,-1.0648973300818008,2012,8,7.52
-0.839956998352044,-0.5823642655692657,2012,8,7.66
-0.8172368316468898,-0.04529609722046396,2012,8,7.66
-0.8598795352913537,-0.7878159679106905,2012,8,7.63
-0.8397978133056851,-0.8605191675308419,2012,8,7.72
-0.7862107040428842,-0.46138517848482846,2012,8,7.84
-0.7508158466699965,-0.7290448853413921,2012,8,7.99
-0.7150673022374137,-0.9850852329969407,2012,8,8.14
-0.6680430618714387,-0.5547785737889137,2012,8,8.21
-0.6445687550652908,-0.49470407898951735,2012,8,8.24
-0.5868645343479205,0.9230063297347081,2012,8,8.27
-0.5798215190801329,0.8358052990087251,2012,8,8.32
-0.5671677373286922,1.026130537951899,2012,8,8.33
-0.577084762127577,0.4155003057248164,2012,8,8.4
-0.5681842796926629,0.00525865991591456,2012,8,8.52
-0.5512324721712838,0.4151050847863123,2012,8,8.59
-0.541016067230028,0.6103687348995304,2012,8,8.6
-0.5562646526491533,0.4373723052126704,2012,8,8.6
-0.5447929033807687,0.6019802525518924,2012,8,8.59
-0.5294786701944811,0.7961447869186681,2012,8,8.6
-0.5259190038241436,0.9450131098740555,2012,8,8.61
-0.5288281976185086,0.6698468949632135,2012,8,8.65
-0.4927854854736055,1.0299106008954115,2012,8,8.66
-0.4938328661381573,1.0603264629589555,2012,8,8.62
-0.47813547741659174,1.320998896513727,2012,8,8.59
-0.46768335726755755,1.3990765009613189,2012,8,8.59
-0.47967598190956423,1.3992037619327231,2012,8,8.53
-0.49060742971664045,0.7792640290231944,2012,8,8.58
-0.5141339747340086,0.6453682666344507,2012,8,8.53
-0.49794738377604836,0.7536667969077369,2012,8,8.57
-0.4994266111543093,0.46861240311934554,2012,8,8.59
-0.4805110063301571,0.8659983271548959,2012,8,8.6
-0.48747131072914096,0.2856119002846659,2012,8,8.66
-0.47560367249872837,0.03793918882236124,2012,8,8.73
-0.43395374051173996,0.6081268136969342,2012,8,8.76
-0.4335235592276636,0.7442275232445642,2012,8,8.79
-0.4148500798431646,1.1699541831141103,2012,8,8.79
-0.4254309375741432,1.079483980529616,2012,8,8.78
-0.45243772596113163,0.8775534190713413,2012,8,8.73
-0.4539489927723631,1.0601946782525424,2012,8,8.69
-0.4590735664355595,1.108433668432968,2012,8,8.65
-0.48527837290585407,0.4304552148033551,2012,8,8.64
-0.49966294262188893,0.3880785575891465,2012,8,8.57
-0.49206354932130214,0.7889494931141259,2012,8,8.53
-0.48556067233680533,1.0121926055106945,2012,8,8.52
-0.4966431834679197,1.1732952223137825,2012,8,8.46
-0.48052185323972785,1.1985495911310518,2012,8,8.5
-0.5151096630481792,0.49803294233295436,2012,8,8.48
-0.5299005163341934,0.4542023989787792,2012,8,8.35
-0.5610659668267788,0.2103335368659491,2012,8,8.23
-0.5802260924628457,0.139080194887706,2012,8,8.19
-0.5524947967802575,0.5171543034033146,2012,8,8.24
-0.5430045725569066,0.7415557026430349,2012,8,8.26
-0.5545892529985408,0.5344912159515077,2012,8,8.24
-0.5369229244386511,0.630575095226846,2012,8,8.25
-0.5137201826543508,1.035733590695459,2012,8,8.26
-0.5128321225024521,1.0640516566953955,2012,8,8.27
-0.4912857085789495,1.3414694849624607,2012,8,8.29
-0.49456578725409106,1.1796449991211708,2012,8,8.29
-0.5292390455695575,0.5962593567713902,2012,8,8.26
-0.47163845861947684,1.5667580395065943,2012,8,8.23
-0.46893459835328855,1.8359731504349266,2012,8,8.17
-0.5051029456059968,1.442419088950074,2012,8,8.09
-0.5115706046161522,1.7287242565694754,2012,8,8.01
-0.5168677842753464,1.7440788854686773,2012,8,7.96
-0.5033455327027405,2.074475391011315,2012,8,7.94
-0.4869759536693013,2.3031345529854756,2012,8,7.93
-0.5026775678496958,2.0466091215568256,2012,8,7.9
-0.5330593633020446,1.6431157557125524,2012,8,7.86
-0.5365690447508857,1.682121185695114,2012,8,7.83
-0.5508855140017254,1.5003881286174436,2012,8,7.79
-0.520182843158917,2.196700369444469,2012,8,7.74
-0.5542021535750675,1.8953767170152385,2012,8,7.63
-0.5683106055619505,2.155308619176626,2012,8,7.5
-0.5679480306789115,2.3104442255009943,2012,8,7.46
-0.6093467622127117,1.6346304709970567,2012,8,7.42
-0.6002920371208648,1.6441162437192858,2012,8,7.44
-0.6229422123144538,1.1983893291633794,2012,8,7.46
-0.6007528861482768,1.4036628997283649,2012,8,7.49
-0.6209934413974765,1.1011350647760485,2012,8,7.47
-0.5927353020684349,1.581837128478404,2012,8,7.47
-0.5872550581581082,1.3863571249291606,2012,8,7.52
-0.5996873925142787,1.1251810488659637,2012,8,7.54
-0.5792610401620358,1.2757143104045237,2012,8,7.6
-0.5356781965708839,1.839455889953135,2012,8,7.61
-0.5255305479394364,1.8131887685769537,2012,8,7.66
-0.5273570839921842,1.8621858941890488,2012,8,7.66
-0.5295232895902006,1.47681460175489,2012,8,7.73
-0.5990280200020589,0.15746500969525862,2012,8,7.72
-0.6202597272714436,-0.46281415152636507,2012,8,7.78
-4.826826912868812,-1.3021819610275869,2012,8,-7.59
-4.818465469599385,-1.3793530658639603,2012,8,-7.56
-4.809401396715726,-1.3116565876297133,2012,8,-7.46
-4.891329610070851,-0.9747140168559506,2012,8,-7.86
-4.954447962914856,-1.2958261094764252,2012,8,-8.08
-4.919689389009691,-1.6306458028550328,2012,8,-7.92
-4.93839297415821,-1.505363650029667,2012,8,-8.05
-4.950912178812438,-1.367773198540445,2012,8,-8.07
-4.991599335127338,-1.356905288511778,2012,8,-8.23
-5.0287564070734865,-1.155850162577061,2012,8,-8.45
-5.0343552774834635,-1.0560903627155651,2012,8,-8.48
-5.061905787613764,-1.277114053065476,2012,8,-8.54
-5.098072722646866,-1.5321162195333329,2012,8,-8.71
-5.074560486758007,-1.6868875928709004,2012,8,-8.62
-5.107984770442952,-1.4050045821209458,2012,8,-8.72
-5.135224467253859,-0.8719063494086992,2012,8,-8.95
-5.223593679772616,-1.189050776554577,2012,8,-9.25
-5.304785616058504,-1.313328848918685,2012,8,-9.64
-5.310978553784256,-0.9610282407716516,2012,8,-9.77
-5.281830346667941,-0.8102772257011301,2012,8,-9.68
-5.327286790689088,-1.002443883311156,2012,8,-9.76
-5.312285688534803,-0.9146117970634566,2012,8,-9.7
-5.313604783792555,-1.2353851907084619,2012,8,-9.73
-5.3592467760874065,-1.4326241686078578,2012,8,-9.77
-5.380070931897269,-1.200096183669873,2012,8,-9.94
-5.4355442337215605,-1.0445622383553688,2012,8,-10.2
-5.447094277170647,-1.594343695952752,2012,8,-10.22
-5.450961877592861,-1.2984381469442168,2012,8,-10.2
-5.402631950957753,-1.2680256087415354,2012,8,-9.99
-5.472101790064433,-1.3084700311458628,2012,8,-10.3
-5.517606310320469,-1.1888981213888532,2012,8,-10.54
-5.586246373119513,-1.1883764436739206,2012,8,-10.82
-5.654967567226154,-1.1921021752324004,2012,8,-11.15
-5.6759096102601365,-1.1867125707382136,2012,8,-11.25
-5.646858171631002,-1.0191345816155895,2012,8,-11.16
-5.616216996238604,-0.9430065978050255,2012,8,-11.05
-5.612571338783427,-1.0560165841373716,2012,8,-11.01
-5.73161232986517,-1.114054376925154,2012,8,-11.49
-5.703300599174021,-1.3875887806742175,2012,8,-11.34
-5.66663469065367,-1.4010571779536964,2012,8,-11.15
-5.562926608952465,-1.5548174620168156,2012,8,-10.68
-5.5703434112887615,-1.2466301873269505,2012,8,-10.65
-5.655877333770655,-1.2556987635106598,2012,8,-11.05
-5.681671982107103,-1.3282726895718573,2012,8,-11.2
-5.662192114102515,-1.3188428512357313,2012,8,-11.06
-5.648945523641504,-1.4144696102211867,2012,8,-11.04
-5.734041417058883,-1.2150784310944902,2012,8,-11.38
-5.845039789862268,-0.9337254187076566,2012,8,-11.93
-5.9084818724849075,-0.9793746628753103,2012,8,-12.26
-5.898862511016776,-1.0492477699292182,2012,8,-12.19
-5.890478882873367,-1.184553757777727,2012,8,-12.11
-5.894065372030234,-1.210109917360801,2012,8,-12.09
-5.864434005800257,-0.9337242668159704,2012,8,-12.01
-5.8740977975783695,-0.9189343503028429,2012,8,-12.03
-5.885605612667526,-0.8138884386901599,2012,8,-12.13
-5.864030856531685,-1.0038982152816387,2012,8,-11.99
-5.711759353047606,-0.8730295449976643,2012,8,-11.3
-5.623485699280557,-0.9403483211757658,2012,8,-10.84
-5.561223772722123,-0.8836431468453856,2012,8,-10.55
-5.509911046442271,-0.7765184339965269,2012,8,-10.33
-5.381102359025913,-0.9020410722199713,2012,8,-9.72
-5.293638393637268,-0.8550527653220157,2012,8,-9.28
-5.23885554319454,-0.6087293625524806,2012,8,-9.1
-5.2057684747988215,-0.7098745001232141,2012,8,-8.93
-5.141389616981896,-0.6754775503367249,2012,8,-8.62
-5.09680116245882,-0.6202529539761166,2012,8,-8.41
-5.041929959821987,-0.549846381360273,2012,8,-8.22
-5.038468408953114,-0.443361789247318,2012,8,-8.22
-4.982531445305998,-0.6575916831532521,2012,8,-7.89
-4.868290182588839,-0.6751361460551855,2012,8,-7.35
-4.741669433605559,-0.5261669624676049,2012,8,-6.81
-4.681257522203283,-0.4278134603773111,2012,8,-6.54
-4.6949198097460965,-0.4433874592975304,2012,8,-6.6
-4.599936456531292,-0.3869475078323403,2012,8,-6.2
-4.517430898415006,-0.4730441137449276,2012,8,-5.81
-4.503849963472385,-0.47734112057250183,2012,8,-5.76
-4.480620986073413,-0.42652285802637635,2012,8,-5.67
-4.5467339798652935,-0.38472442091706743,2012,8,-6.01
-4.501670426830274,-0.5173121949135568,2012,8,-5.81
-4.431289420397006,-0.4369234384815279,2012,8,-5.51
-4.405033404838377,-0.00790218415997791,2012,8,-5.5
-4.395475614864533,0.036109434385034014,2012,8,-5.51
-4.373249663780126,-0.5619645522336355,2012,8,-5.28
-4.330770863149976,-0.603505919235989,2012,8,-5.1
-4.237021812437805,-0.5659127469675643,2012,8,-4.7
-4.2374023764763695,-0.544121905799908,2012,8,-4.68
-4.245571458633808,-0.49702463762876004,2012,8,-4.71
-4.19800329309605,-0.5573432037403385,2012,8,-4.49
-4.120584993104285,-0.7310082961512698,2012,8,-4.11
-4.059471946146346,-0.7363013885289503,2012,8,-3.88
-4.126259453119678,-0.6375708131327231,2012,8,-4.15
-4.101192688191758,-0.49611979515430366,2012,8,-4.13
-4.144065348119571,-0.2955425357540633,2012,8,-4.38
-4.0859739107093045,-0.25359219188167714,2012,8,-4.11
-4.050110374864371,-0.21834657493194035,2012,8,-3.94
-4.105217672267942,-0.4667559904126051,2012,8,-4.11
-4.1497440739420774,-0.42852784338586813,2012,8,-4.36
-4.172112094051211,-0.2649645183572641,2012,8,-4.52
-4.209303470772356,-0.27284413553638576,2012,8,-4.69
-4.246899770061274,-0.3099002361069653,2012,8,-4.86
-4.272680354959099,-0.16871280697374735,2012,8,-5.01
-4.32682473303982,-0.5023860632887329,2012,8,-5.19
-4.343541644835078,-0.27769255789481395,2012,8,-5.33
-4.362426759447208,-0.47388039919336095,2012,8,-5.39
-4.356186153936053,-0.8245090616728519,2012,8,-5.26
-4.332101002601575,-0.4286842073728229,2012,8,-5.21
-4.3298337323732845,0.0745519659984371,2012,8,-5.31
-4.38784668839168,-0.5031180802338163,2012,8,-5.46
-4.389829070441912,-0.37418982936811923,2012,8,-5.53
-4.397426800716668,0.025777385115232528,2012,8,-5.67
-4.405958187526897,-0.04508700529924698,2012,8,-5.66
-4.4451418455004195,-0.12917854227639405,2012,8,-5.75
-4.531562666644701,-0.6013833992770821,2012,8,-6.08
-4.537820001597256,-0.7483750334082047,2012,8,-6.1
-4.544041646751108,-0.7388783606959795,2012,8,-6.14
-4.568903582359397,-0.6885403238720095,2012,8,-6.2
-4.604829258257423,-0.34984194018845427,2012,8,-6.46
-4.602625042051085,-0.5964444255147915,2012,8,-6.42
-4.569957545922673,-0.746187369063252,2012,8,-6.24
-4.569985192651343,-0.7885544223921733,2012,8,-6.2
-4.572313871622081,-0.8351912318014986,2012,8,-6.27
-4.630239638030453,-0.9196820753797125,2012,8,-6.46
-4.648509481585616,-0.6488191046118307,2012,8,-6.62
-4.653803730942874,-0.5367816223641987,2012,8,-6.67
-4.6220897897013655,-0.503181900751095,2012,8,-6.52
-4.594057765109861,-0.37975803375253986,2012,8,-6.39
-4.59766355696598,-0.5988511610977357,2012,8,-6.42
-4.608871526571009,-0.7386037012821203,2012,8,-6.42
-4.607961030853965,-0.7248791392523621,2012,8,-6.42
-4.605749635681691,-0.6050826333985887,2012,8,-6.44
-4.61470173039428,-0.6217331231839489,2012,8,-6.46
-4.66984114597132,-0.7864553266020529,2012,8,-6.67
-4.658014082107836,-0.6731568352218639,2012,8,-6.66
-4.671062967893993,-0.8480125239209344,2012,8,-6.69
-4.681978383704166,-0.7253469897641911,2012,8,-6.78
-4.723637192189569,-0.5530964564133908,2012,8,-6.99
-4.797491037279103,-0.613402694472339,2012,8,-7.33
-4.755953989845468,-0.5572005033697011,2012,8,-7.15
-4.761490719364954,-0.4596966782191679,2012,8,-7.23
-4.7618534468661,-0.5222329436731955,2012,8,-7.21
-4.739049673402936,-0.3997901931132452,2012,8,-7.13
-4.811658634471327,-0.5736896052619925,2012,8,-7.44
-4.837915452020614,-0.8301509256109576,2012,8,-7.53
-4.795305574962063,-0.520288238963698,2012,8,-7.4
-2.5522201039760035,-0.26182677272848426,2012,9,2.92
-2.568352829618991,-0.19849019795602788,2012,9,2.9
-2.56026471380566,-0.09155107352244402,2012,9,2.93
-2.5708515393343263,0.03957961558076127,2012,9,2.87
-2.589544753621969,-0.33581841427249925,2012,9,2.89
-2.575147013162545,-0.2900512352088706,2012,9,2.94
-2.5627969129182837,-0.35911301561751857,2012,9,3.0
-2.5860710120706423,-0.6007641588714278,2012,9,2.95
-2.5618050487775164,-0.34448775568488466,2012,9,2.97
-2.575121038417671,-0.5838934990096156,2012,9,2.97
-2.5758053163786787,-0.3693812430242079,2012,9,2.93
-2.5719302543858684,-0.6062027591025189,2012,9,2.97
-2.585698245486956,-1.0914516802444603,2012,9,3.0
-2.538088081709713,-0.33881062610432455,2012,9,3.07
-2.542611572739782,-0.38063868556799135,2012,9,3.12
-2.543315395964957,-0.6684629003992595,2012,9,3.18
-2.5028823643265605,0.12257950663849816,2012,9,3.22
-2.5087428962043945,0.2768971662919171,2012,9,3.17
-2.5428872090155807,-0.19515218722053437,2012,9,3.12
-2.5199729301258085,0.38396785562963737,2012,9,3.1
-2.526146101533512,0.47948050233569345,2012,9,3.08
-2.5622817899169754,0.3988634457680446,2012,9,2.94
-2.600245114700086,0.24456558278670798,2012,9,2.81
-2.648221752168402,0.07062052303913749,2012,9,2.59
-2.7090348424145305,-0.7362238949953473,2012,9,2.44
-2.695872260359614,-0.43147052883195347,2012,9,2.43
-2.6793531796266623,-0.2069147511062675,2012,9,2.49
-2.6574112617288805,-0.041148470690284725,2012,9,2.57
-2.6503390020077955,-0.05687445839346651,2012,9,2.66
-2.6808798584368962,-0.659208061766884,2012,9,2.69
-2.6390134378642336,0.16602307525430673,2012,9,2.71
-2.653402059777495,0.04137743246735142,2012,9,2.72
-2.6534667302711914,0.2963180228136961,2012,9,2.69
-2.6591772463917827,0.31544939830662555,2012,9,2.7
-2.6829733689953676,-0.14594798649644447,2012,9,2.73
-2.6722059877456124,0.2926952644092848,2012,9,2.7
-2.660951592022614,0.49348125068964416,2012,9,2.73
-2.679085917424654,0.21243410969743634,2012,9,2.77
-2.6831376134955716,0.3572847821292116,2012,9,2.77
-2.7012848530044713,0.10225173354132337,2012,9,2.8
-2.690438991048314,0.45610542199755594,2012,9,2.8
-2.718045979948615,0.34667211462474057,2012,9,2.74
-2.7241401893319646,0.48543627337332845,2012,9,2.7
-2.717042567812667,0.5582960929161781,2012,9,2.75
-2.7326345329681887,0.4166734776443272,2012,9,2.78
-2.74445978560674,0.2790179824711472,2012,9,2.77
-2.736519620063169,0.4904780572791882,2012,9,2.77
-2.7087169148539028,0.9497861660439749,2012,9,2.77
-2.6879724878177775,0.925367476279346,2012,9,2.81
-2.6873538367922363,0.7377817744985617,2012,9,2.83
-2.686794710233473,0.6636065343497383,2012,9,2.83
-2.6946854135055647,0.6106633624825222,2012,9,2.76
-2.732031021331209,0.19973484153513352,2012,9,2.61
-2.7324720220892864,0.0046158446484887775,2012,9,2.57
-2.72288586453575,-0.039100557010176396,2012,9,2.54
-2.6576316693891076,0.9608472441799674,2012,9,2.57
-2.679910702428219,0.6788705892155772,2012,9,2.52
-2.6681943659735907,0.5946041467284556,2012,9,2.56
-2.678139495696329,-0.017163347371068945,2012,9,2.64
-2.6698192583196922,-0.31474558988637286,2012,9,2.73
-2.63919283423338,-0.27192857166819245,2012,9,2.8
-2.592915654815572,0.07481416910381783,2012,9,2.89
-2.5431862508168415,0.45052462035213275,2012,9,3.0
-2.5091868563297965,0.5618124699127252,2012,9,3.12
-2.465656578104677,0.7376820020621613,2012,9,3.26
-2.431715743924608,0.9019631342237576,2012,9,3.37
-2.4240256325281493,0.8670562850155857,2012,9,3.37
-2.450760691828219,0.3973800407249817,2012,9,3.32
-2.4712071877633,0.0437969843851752,2012,9,3.26
-2.4750018183003424,0.04576158152594758,2012,9,3.24
-2.4368426858895,0.037040334423517306,2012,9,3.39
-2.3814910424534523,0.49664040239354346,2012,9,3.52
-2.3712965082052113,0.34204557567451754,2012,9,3.56
-2.346165563998797,0.6744868591223823,2012,9,3.56
-2.3419754301414195,0.29842822387773144,2012,9,3.6
-2.332386462920107,0.07778568161834219,2012,9,3.63
-2.359187691144174,0.17394345235217282,2012,9,3.47
-2.403007583502169,-0.3340374056280087,2012,9,3.37
-2.3899936685640295,-0.10593383848294927,2012,9,3.34
-2.3764651836930666,0.048786941428959986,2012,9,3.32
-2.3842202375442736,-0.09928476715426185,2012,9,3.3
-2.363261479152344,-0.16476487127957534,2012,9,3.34
-2.3566195792605376,-0.08134749778593733,2012,9,3.35
-2.3570797544167306,-0.20218566821874476,2012,9,3.36
-2.3395140451712564,-0.0921459516907601,2012,9,3.37
-2.345051778350987,0.3377463839035369,2012,9,3.29
-2.384534202992874,0.48587414972545184,2012,9,3.11
-2.437813722122737,-0.4515713809167693,2012,9,3.01
-2.4625984093454005,-0.12935745415838196,2012,9,2.88
-2.4293069411248855,0.8669406847766126,2012,9,2.83
-2.417476257312578,1.3494434899071817,2012,9,2.81
-2.4604950095518907,0.8025111103227197,2012,9,2.75
-2.454725541173612,0.9453683355619891,2012,9,2.69
-2.484848577095195,0.7916726161572,2012,9,2.64
-2.480469340651592,0.8809735294443641,2012,9,2.6
-2.507847462292706,0.7781192111787053,2012,9,2.49
-2.5043551106922886,0.5885390154671404,2012,9,2.49
-2.4648716418921515,0.6583030487996547,2012,9,2.59
-2.4343133879170047,0.44697085093517686,2012,9,2.76
-2.405320383710785,0.09817276465916595,2012,9,2.93
-2.3734208693778296,-0.34368977511314647,2012,9,3.13
-2.32861366723146,-0.19161207206564582,2012,9,3.26
-2.3132088689602037,-0.6245965552484724,2012,9,3.37
-2.299700103800111,-0.7790547131115072,2012,9,3.38
-2.2431607303023626,-0.8286313398623907,2012,9,3.55
-2.1920871131140163,-1.106009487085085,2012,9,3.77
-2.1036655025054185,-0.26699880081268995,2012,9,3.93
-2.084793630488951,-0.22706462045260078,2012,9,4.02
-2.026806495710539,0.1686116693006587,2012,9,4.12
-2.03038661820552,-0.3244972847435238,2012,9,4.2
-2.0452771616647043,-0.9617357353819248,2012,9,4.26
-2.031910463313686,-1.2106824160609617,2012,9,4.34
-1.9855942189379847,-1.0279358777203034,2012,9,4.52
-1.9607573074663447,-0.9250052613244922,2012,9,4.63
-1.9192124051583839,-0.8083847504380183,2012,9,4.71
-1.916102962987759,-0.6460290857495872,2012,9,4.71
-1.967667599448651,-0.7666793514815375,2012,9,4.56
-2.0022291625885513,-0.9742575981241098,2012,9,4.46
-1.941975737565276,-0.7074473359446143,2012,9,4.6
-1.9167374061910702,-0.6647181881439486,2012,9,4.71
-1.880748681157657,-0.7407543978639937,2012,9,4.86
-1.8674555618867066,-0.8691625411013258,2012,9,4.97
-1.8253794245004298,-0.5943562608531898,2012,9,4.99
-1.8104071035568405,-0.479826176529229,2012,9,5.04
-1.7960442300624528,-0.3789652583962718,2012,9,5.12
-1.7901035126415656,-0.8017015599540079,2012,9,5.22
-1.7661978860837324,-0.4993880225144635,2012,9,5.24
-1.7546940269846831,-0.10597616312417359,2012,9,5.18
-1.767948230034482,-0.3144788208827494,2012,9,5.17
-1.7770143540584313,-0.5466579972599895,2012,9,5.23
-1.7387816923213384,-0.1301286004165491,2012,9,5.3
-1.7435060865099947,-0.6032782759549996,2012,9,5.36
-1.7083201154773444,-0.20336057342921485,2012,9,5.4
-1.7088071785677492,-0.1315874932894661,2012,9,5.41
-1.6917994663726739,0.08492473893020044,2012,9,5.44
-1.6664417044848423,0.25190214380993187,2012,9,5.5
-1.66056140067273,0.35490264294607016,2012,9,5.46
-1.709513469667267,-0.19692895390108897,2012,9,5.38
-1.69686639242182,-0.03345017729365237,2012,9,5.37
-1.6846485889286855,-0.007845323552732222,2012,9,5.41
-1.6672717601631308,-0.12540794718829626,2012,9,5.52
-1.6377554856206025,-0.15370869200662815,2012,9,5.67
-1.5665698762342215,0.8064068131620018,2012,9,5.74
-1.5597470712437527,0.6991648729352917,2012,9,5.79
-6.95776137964099,-0.96501085322656,2012,9,-14.0
-7.000497716322852,-0.6766396140742459,2012,9,-14.14
-7.017918872808011,-1.2173594037147342,2012,9,-14.21
-7.058962357186636,-0.8833361251523366,2012,9,-14.44
-7.131339188276516,-0.6040032592318864,2012,9,-14.87
-7.133302269643801,-0.6704630549754469,2012,9,-14.89
-7.141903830237435,-1.0095104249381752,2012,9,-14.88
-7.157914518815925,-0.8794142994316899,2012,9,-14.98
-7.236483301610568,-0.7041331427413378,2012,9,-15.4
-7.272078400867387,-0.4565502314396571,2012,9,-15.65
-7.296076691645011,-0.8957035419094439,2012,9,-15.65
-7.245839445296782,-0.9674288814327578,2012,9,-15.38
-7.300172727607613,-0.7717270606107332,2012,9,-15.73
-7.319823908533122,-0.8974125557308505,2012,9,-15.79
-7.325463477695233,-0.9715229246471035,2012,9,-15.79
-7.375418890629171,-0.8472226896156839,2012,9,-16.09
-7.307063587897264,-1.0940335522369977,2012,9,-15.74
-7.249363707266084,-0.8078009435886336,2012,9,-15.43
-7.3224666027694525,-0.8332444154663937,2012,9,-15.87
-7.297079597596556,-0.8980501396880327,2012,9,-15.69
-7.2094999551351115,-0.7806827586694653,2012,9,-15.35
-7.345270857597576,-0.8133962528180276,2012,9,-16.0
-7.381855120502182,-0.6941305006431759,2012,9,-16.21
-7.374974930782287,-0.7140603812197236,2012,9,-16.18
-7.370367121711232,-0.7161468668467749,2012,9,-16.19
-7.336748026822938,-0.6597996757590534,2012,9,-16.05
-7.303465525525899,-0.5277813152339152,2012,9,-15.93
-7.287969259753181,-0.6201125027992844,2012,9,-15.84
-7.2430717028578595,-0.6375985896365345,2012,9,-15.62
-7.218310968081069,-0.6223972596819572,2012,9,-15.51
-7.203627142845428,-0.6226375872630503,2012,9,-15.47
-7.20440978565198,-0.7213228012200327,2012,9,-15.47
-7.116029307905154,-0.7902151118881506,2012,9,-15.08
-7.054077626413321,-0.6211136440600604,2012,9,-14.8
-7.099161835692916,-0.486029608404278,2012,9,-15.05
-7.140090505401933,-0.5102286801887023,2012,9,-15.25
-7.087809421353396,-0.6991669038926487,2012,9,-15.03
-7.044010727057699,-0.6402302059549237,2012,9,-14.83
-7.016223224925433,-0.588369232464836,2012,9,-14.7
-6.9810785248201315,-0.5714145140792742,2012,9,-14.56
-6.956145275026664,-0.5418000011477404,2012,9,-14.47
-6.897443796802115,-0.5394764046309241,2012,9,-14.18
-6.802466418752901,-0.663603857955702,2012,9,-13.73
-6.787396417158219,-0.7013427907263364,2012,9,-13.65
-6.724346883536174,-0.606688619889987,2012,9,-13.36
-6.743168668901548,-0.6123900364394123,2012,9,-13.47
-6.726636488504109,-0.564540647368533,2012,9,-13.42
-6.701152662474726,-0.6165601450831405,2012,9,-13.29
-6.692880691418478,-0.22947293934724616,2012,9,-13.4
-6.686551170461664,-0.37696814316109467,2012,9,-13.36
-6.57962244455837,-0.6531843606631151,2012,9,-12.76
-6.586576569538659,-0.4496321963644927,2012,9,-12.85
-6.598916705738776,-0.4931335480104192,2012,9,-12.92
-6.561534923287885,-0.35770320768766156,2012,9,-12.8
-6.459654915454775,-0.6068233991811524,2012,9,-12.3
-6.4269197080378415,-0.4421948064502592,2012,9,-12.2
-6.450609167447189,-0.4600830123140136,2012,9,-12.32
-6.379906513336938,-0.42592441461049846,2012,9,-12.02
-6.324683695967963,-0.46029507846436524,2012,9,-11.76
-6.287901225255096,-0.41126986485692796,2012,9,-11.63
-6.191331716947783,-0.46766253314579315,2012,9,-11.19
-6.130450720130431,-0.6291284605651504,2012,9,-10.9
-6.055004553286579,-0.38256991384222855,2012,9,-10.63
-5.992498593380992,-0.45508533758635766,2012,9,-10.32
-5.911693219536086,-0.6897761523200476,2012,9,-9.9
-5.833323222788945,-0.4896331691262766,2012,9,-9.62
-5.7561153911594065,-0.6186048201005409,2012,9,-9.29
