Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),year,month,day,hour,dayofyear
2012-04-10 03:10:00,984.25,14.46,288.93,9.87,73.9,16.49,12.19,4.3,7.74,12.38,1186.53,3.8,5.25,187.6,2012,4,10,3,101
2012-04-10 03:20:00,984.34,14.39,288.85,9.86,74.2,16.42,12.18,4.24,7.73,12.38,1186.93,3.57,5.69,189.6,2012,4,10,3,101
2012-04-10 03:30:00,984.32,14.32,288.78,9.86,74.5,16.34,12.18,4.17,7.73,12.37,1187.19,3.61,5.13,187.1,2012,4,10,3,101
2012-04-10 03:40:00,984.18,14.22,288.69,9.82,74.8,16.24,12.15,4.09,7.71,12.34,1187.45,3.55,4.93,186.8,2012,4,10,3,101
2012-04-10 03:50:00,984.13,14.22,288.7,9.76,74.5,16.24,12.1,4.14,7.68,12.29,1187.41,3.45,5.15,182.8,2012,4,10,3,101
2012-04-10 04:00:00,984.07,14.22,288.7,9.66,74.0,16.24,12.02,4.22,7.63,12.21,1187.38,3.64,5.25,186.7,2012,4,10,4,101
2012-04-10 04:10:00,984.06,14.27,288.75,9.57,73.3,16.29,11.94,4.35,7.58,12.14,1187.19,3.19,4.32,182.6,2012,4,10,4,101
2012-04-10 04:20:00,984.08,14.27,288.75,9.45,72.7,16.29,11.84,4.45,7.52,12.04,1187.26,2.27,3.64,180.5,2012,4,10,4,101
2012-04-10 04:30:00,984.12,14.31,288.79,9.36,72.1,16.33,11.78,4.56,7.48,11.97,1187.18,2.56,3.52,181.0,2012,4,10,4,101
2012-04-10 04:40:00,984.01,14.33,288.82,9.3,71.7,16.35,11.73,4.63,7.45,11.92,1186.98,2.48,3.46,180.4,2012,4,10,4,101
2012-04-10 04:50:00,983.94,14.35,288.84,9.25,71.4,16.38,11.69,4.68,7.42,11.88,1186.83,1.71,2.96,175.2,2012,4,10,4,101
2012-04-10 05:00:00,983.84,14.36,288.86,9.18,71.0,16.39,11.63,4.75,7.39,11.83,1186.7,1.55,3.58,165.2,2012,4,10,5,101
2012-04-10 05:10:00,983.76,14.46,288.97,9.09,70.1,16.49,11.56,4.93,7.34,11.75,1186.22,2.15,2.92,176.1,2012,4,10,5,101
2012-04-10 05:20:00,983.63,14.4,288.92,9.03,70.1,16.43,11.52,4.91,7.32,11.71,1186.33,2.18,3.94,188.1,2012,4,10,5,101
2012-04-10 05:30:00,983.56,14.38,288.91,8.96,69.87,16.41,11.46,4.94,7.28,11.66,1186.35,2.94,4.22,201.5,2012,4,10,5,101
2012-04-10 05:40:00,983.32,14.29,288.84,8.97,70.3,16.31,11.47,4.84,7.29,11.66,1186.43,2.86,4.4,193.3,2012,4,10,5,101
2012-04-10 05:50:00,983.25,14.16,288.71,8.95,70.8,16.18,11.45,4.72,7.28,11.65,1186.89,3.58,5.29,197.0,2012,4,10,5,101
2012-04-10 06:00:00,983.1,14.19,288.75,8.98,70.8,16.21,11.47,4.73,7.29,11.67,1186.57,4.2,6.69,196.5,2012,4,10,6,101
2012-04-10 06:10:00,983.14,14.17,288.73,9.02,71.1,16.19,11.51,4.68,7.31,11.71,1186.69,3.68,4.93,206.4,2012,4,10,6,101
2012-04-10 06:20:00,982.99,14.22,288.79,9.03,70.9,16.24,11.51,4.73,7.32,11.71,1186.3,4.03,5.69,195.0,2012,4,10,6,101
2012-04-10 06:30:00,982.94,14.28,288.86,9.04,70.7,16.3,11.53,4.78,7.33,11.73,1185.99,3.54,5.41,199.0,2012,4,10,6,101
2012-04-10 06:40:00,982.85,14.33,288.92,9.05,70.5,16.35,11.53,4.82,7.33,11.73,1185.67,2.92,4.28,183.3,2012,4,10,6,101
2012-04-10 06:50:00,982.74,14.4,289.0,9.07,70.3,16.43,11.55,4.88,7.34,11.75,1185.24,2.81,4.02,185.3,2012,4,10,6,101
2012-04-10 07:00:00,982.72,14.47,289.07,9.1,70.1,16.5,11.57,4.93,7.36,11.77,1184.92,2.41,3.6,181.7,2012,4,10,7,101
2012-04-10 07:10:00,982.52,14.57,289.18,9.15,69.9,16.61,11.61,5.0,7.38,11.82,1184.24,2.96,4.61,186.5,2012,4,10,7,101
2012-04-10 07:20:00,982.41,14.63,289.25,9.23,69.99,16.68,11.67,5.0,7.42,11.88,1183.83,3.5,5.61,184.2,2012,4,10,7,101
2012-04-10 07:30:00,982.26,14.74,289.38,9.32,69.92,16.79,11.74,5.05,7.47,11.95,1183.17,4.08,5.85,184.3,2012,4,10,7,101
2012-04-10 07:40:00,982.22,14.85,289.49,9.4,69.81,16.91,11.81,5.11,7.51,12.02,1182.64,5.2,6.77,192.8,2012,4,10,7,101
2012-04-10 07:50:00,982.12,14.91,289.56,9.41,69.61,16.98,11.82,5.16,7.52,12.03,1182.27,4.91,7.09,191.6,2012,4,10,7,101
2012-04-10 08:00:00,982.01,15.04,289.7,9.46,69.23,17.12,11.85,5.27,7.54,12.07,1181.58,4.72,6.77,191.5,2012,4,10,8,101
2012-04-10 08:10:00,981.99,15.19,289.85,9.44,68.47,17.29,11.84,5.45,7.53,12.05,1180.95,5.12,7.69,193.6,2012,4,10,8,101
2012-04-10 08:20:00,981.87,15.34,290.01,9.41,67.7,17.46,11.82,5.64,7.52,12.04,1180.2,5.54,9.13,191.9,2012,4,10,8,101
2012-04-10 08:30:00,981.86,15.44,290.12,9.41,67.26,17.57,11.82,5.75,7.52,12.03,1179.78,5.28,7.13,196.8,2012,4,10,8,101
2012-04-10 08:40:00,981.81,15.52,290.2,9.42,66.95,17.66,11.82,5.84,7.52,12.04,1179.39,5.83,8.85,200.1,2012,4,10,8,101
2012-04-10 08:50:00,981.73,15.6,290.29,9.49,66.92,17.75,11.88,5.87,7.56,12.1,1178.94,5.56,8.21,196.4,2012,4,10,8,101
2012-04-10 09:00:00,981.74,15.65,290.34,9.57,67.09,17.81,11.95,5.86,7.6,12.17,1178.72,4.9,6.97,199.1,2012,4,10,9,101
2012-04-10 09:10:00,981.67,15.73,290.42,9.63,67.01,17.9,11.99,5.9,7.63,12.22,1178.29,4.54,6.25,196.6,2012,4,10,9,101
2012-04-10 09:20:00,981.61,15.83,290.53,9.68,66.79,18.01,12.03,5.98,7.66,12.26,1177.79,4.81,7.37,201.3,2012,4,10,9,101
2012-04-10 09:30:00,981.53,15.92,290.63,9.65,66.28,18.12,12.01,6.11,7.64,12.23,1177.34,5.34,8.57,193.0,2012,4,10,9,101
2012-04-10 09:40:00,981.42,16.0,290.72,9.76,66.45,18.21,12.1,6.11,7.7,12.33,1176.84,4.67,7.07,188.2,2012,4,10,9,101
2012-04-10 09:50:00,981.33,15.99,290.71,9.88,66.99,18.2,12.19,6.01,7.76,12.42,1176.73,4.71,6.95,183.9,2012,4,10,9,101
2012-04-10 10:00:00,981.27,15.99,290.72,10.0,67.57,18.2,12.3,5.9,7.83,12.53,1176.61,4.23,7.71,182.3,2012,4,10,10,101
2012-04-10 10:10:00,981.12,16.05,290.79,9.98,67.19,18.27,12.27,5.99,7.82,12.51,1176.19,6.41,10.21,195.8,2012,4,10,10,101
2012-04-10 10:20:00,980.99,16.17,290.92,9.99,66.75,18.41,12.29,6.12,7.83,12.53,1175.54,6.37,10.41,191.0,2012,4,10,10,101
2012-04-10 10:30:00,980.84,16.31,291.08,9.98,66.1,18.57,12.28,6.3,7.82,12.52,1174.8,6.34,11.13,192.8,2012,4,10,10,101
2012-04-10 10:40:00,980.66,16.46,291.24,9.94,65.28,18.75,12.24,6.51,7.8,12.48,1173.99,7.49,12.61,201.2,2012,4,10,10,101
2012-04-10 10:50:00,980.53,16.53,291.32,9.91,64.88,18.84,12.22,6.62,7.79,12.46,1173.56,8.15,14.41,203.7,2012,4,10,10,101
2012-04-10 11:00:00,980.38,16.59,291.4,9.96,64.83,18.91,12.26,6.65,7.81,12.5,1173.12,6.44,11.19,201.6,2012,4,10,11,101
2012-04-10 11:10:00,980.13,16.72,291.55,9.88,63.97,19.07,12.2,6.87,7.78,12.44,1172.32,8.41,13.33,196.8,2012,4,10,11,101
2012-04-10 11:20:00,979.99,16.78,291.62,9.85,63.59,19.14,12.17,6.97,7.76,12.42,1171.92,7.3,9.49,202.3,2012,4,10,11,101
2012-04-10 11:30:00,979.76,16.88,291.74,9.87,63.28,19.26,12.19,7.07,7.77,12.44,1171.23,6.41,9.39,203.7,2012,4,10,11,101
2012-04-10 11:40:00,979.58,17.04,291.92,10.0,63.2,19.46,12.3,7.16,7.84,12.55,1170.32,6.33,8.97,186.2,2012,4,10,11,101
2012-04-10 11:50:00,979.35,16.97,291.87,10.01,63.5,19.37,12.3,7.07,7.85,12.56,1170.33,6.97,12.49,195.7,2012,4,10,11,101
2012-04-10 12:00:00,979.17,16.8,291.71,10.14,64.75,19.16,12.41,6.75,7.92,12.67,1170.75,6.73,11.77,186.8,2012,4,10,12,101
2012-04-10 12:10:00,979.0,17.02,291.95,10.37,64.86,19.43,12.6,6.83,8.05,12.87,1169.57,5.76,10.45,201.2,2012,4,10,12,101
2012-04-10 12:20:00,978.8,17.17,292.11,10.32,64.04,19.62,12.56,7.05,8.02,12.83,1168.74,6.7,12.27,204.4,2012,4,10,12,101
2012-04-10 12:30:00,978.57,17.17,292.13,10.1,63.07,19.62,12.37,7.24,7.9,12.64,1168.55,7.96,12.61,204.8,2012,4,10,12,101
2012-04-10 12:40:00,978.48,17.12,292.09,10.1,63.28,19.56,12.37,7.18,7.9,12.65,1168.64,7.87,12.13,202.5,2012,4,10,12,101
2012-04-10 12:50:00,978.37,16.99,291.97,10.2,64.26,19.39,12.46,6.93,7.96,12.74,1169.0,7.28,12.41,204.5,2012,4,10,12,101
2012-04-10 13:00:00,978.24,16.99,291.98,10.38,65.03,19.39,12.61,6.78,8.06,12.89,1168.77,7.43,12.13,206.8,2012,4,10,13,101
2012-04-10 13:10:00,978.05,17.0,292.01,10.3,64.63,19.41,12.54,6.86,8.02,12.82,1168.54,8.65,15.01,207.6,2012,4,10,13,101
2012-04-10 13:20:00,977.77,16.92,291.95,10.35,65.19,19.31,12.59,6.72,8.05,12.87,1168.5,10.36,14.61,211.4,2012,4,10,13,101
2012-04-10 13:30:00,977.61,16.86,291.9,10.31,65.24,19.24,12.55,6.69,8.02,12.84,1168.57,9.68,14.89,205.0,2012,4,10,13,101
2012-04-10 13:40:00,977.47,16.74,291.8,10.18,65.17,19.09,12.44,6.65,7.95,12.73,1168.93,10.94,15.13,208.8,2012,4,10,13,101
2012-04-10 13:50:00,977.5,16.45,291.5,10.17,66.37,18.74,12.44,6.3,7.95,12.72,1170.14,9.04,13.73,203.5,2012,4,10,13,101
2012-04-10 14:00:00,977.38,15.99,291.05,10.24,68.63,18.2,12.49,5.71,7.99,12.78,1171.83,11.14,14.19,204.0,2012,4,10,14,101
2012-04-10 14:10:00,977.4,15.55,290.6,10.45,71.6,17.69,12.67,5.02,8.1,12.96,1173.56,9.42,14.41,208.2,2012,4,10,14,101
2012-04-10 14:20:00,977.42,15.15,290.2,10.7,74.7,17.24,12.88,4.36,8.24,13.18,1175.12,8.45,11.91,203.0,2012,4,10,14,101
2012-04-10 14:30:00,977.49,15.13,290.17,10.82,75.4,17.22,12.99,4.24,8.3,13.28,1175.24,8.3,11.37,210.2,2012,4,10,14,101
2012-04-10 14:40:00,977.89,14.99,290.0,10.9,76.5,17.07,13.06,4.01,8.35,13.35,1176.26,8.94,15.83,211.6,2012,4,10,14,101
2012-04-10 14:50:00,978.92,13.77,288.68,10.54,80.8,15.77,12.74,3.03,8.14,13.02,1182.65,7.42,18.57,241.7,2012,4,10,14,101
2012-04-10 15:00:00,979.57,12.6,287.45,9.76,82.8,14.61,12.1,2.51,7.72,12.35,1188.59,4.16,8.01,254.7,2012,4,10,15,101
2012-04-10 15:10:00,980.16,12.04,286.84,9.27,83.1,14.08,11.7,2.38,7.46,11.94,1191.82,3.15,6.57,257.7,2012,4,10,15,101
2012-04-10 15:20:00,980.65,11.75,286.51,9.3,84.9,13.81,11.73,2.09,7.47,11.96,1193.62,3.09,6.45,252.7,2012,4,10,15,101
2012-04-10 15:30:00,980.72,11.25,286.0,8.72,84.4,13.36,11.28,2.08,7.18,11.5,1196.02,4.28,8.75,251.0,2012,4,10,15,101
2012-04-10 15:40:00,981.1,10.93,285.64,8.62,85.6,13.08,11.2,1.88,7.13,11.41,1197.87,3.81,7.73,249.3,2012,4,10,15,101
2012-04-10 15:50:00,981.35,11.19,285.89,8.73,84.8,13.31,11.29,2.02,7.19,11.5,1197.04,3.01,6.01,229.3,2012,4,10,15,101
2012-04-10 16:00:00,981.84,11.87,286.53,9.19,83.6,13.92,11.64,2.28,7.41,11.86,1194.62,1.91,5.65,230.7,2012,4,10,16,101
2012-04-10 16:10:00,982.14,11.97,286.6,8.78,80.8,14.02,11.33,2.69,7.2,11.53,1194.71,2.43,5.33,259.3,2012,4,10,16,101
2012-04-10 16:20:00,982.47,11.6,286.2,8.44,80.9,13.68,11.06,2.61,7.04,11.26,1196.79,2.76,6.57,248.6,2012,4,10,16,101
2012-04-10 16:30:00,982.67,11.47,286.06,8.19,80.2,13.56,10.88,2.68,6.91,11.07,1197.66,3.74,8.33,252.5,2012,4,10,16,101
2012-04-10 16:40:00,982.95,11.48,286.04,8.01,79.2,13.57,10.75,2.82,6.83,10.93,1198.02,3.6,7.75,255.0,2012,4,10,16,101
2012-04-10 16:50:00,983.22,11.37,285.91,7.98,79.6,13.47,10.72,2.75,6.81,10.91,1198.83,2.83,4.85,252.9,2012,4,10,16,101
2012-04-10 17:00:00,983.56,11.22,285.73,8.0,80.5,13.34,10.74,2.6,6.82,10.92,1199.87,3.52,6.85,238.3,2012,4,10,17,101
2012-04-10 17:10:00,984.02,11.14,285.61,7.85,80.1,13.27,10.63,2.64,6.74,10.8,1200.82,4.5,10.77,249.9,2012,4,10,17,101
2012-04-10 17:20:00,984.43,11.02,285.46,7.51,78.9,13.16,10.38,2.78,6.59,10.55,1201.95,3.95,6.89,262.9,2012,4,10,17,101
2012-04-10 17:30:00,984.77,10.82,285.23,7.24,78.5,12.99,10.19,2.79,6.46,10.35,1203.3,2.98,5.61,252.3,2012,4,10,17,101
2012-04-10 17:40:00,985.14,10.62,285.0,6.88,77.6,12.81,9.94,2.87,6.3,10.09,1204.72,3.47,7.57,260.7,2012,4,10,17,101
2012-04-10 17:50:00,985.5,10.44,284.79,6.5,76.5,12.66,9.69,2.98,6.14,9.83,1206.04,3.42,6.61,263.2,2012,4,10,17,101
2012-04-10 18:00:00,985.77,10.2,284.52,6.38,77.1,12.46,9.61,2.85,6.08,9.75,1207.43,2.68,4.85,266.0,2012,4,10,18,101
2012-04-10 18:10:00,986.04,9.97,284.27,6.36,78.2,12.27,9.59,2.67,6.07,9.73,1208.75,2.63,4.89,257.4,2012,4,10,18,101
2012-04-10 18:20:00,986.32,9.76,284.04,6.23,78.6,12.1,9.51,2.59,6.02,9.64,1210.03,1.78,3.2,263.1,2012,4,10,18,101
2012-04-10 18:30:00,986.55,9.61,283.87,6.07,78.5,11.98,9.4,2.57,5.95,9.53,1211.01,2.43,4.0,252.8,2012,4,10,18,101
2012-04-10 18:40:00,986.8,9.43,283.67,5.93,78.7,11.83,9.31,2.52,5.89,9.44,1212.13,1.36,3.06,255.3,2012,4,10,18,101
2012-04-10 18:50:00,987.07,9.35,283.56,5.68,77.8,11.77,9.16,2.61,5.79,9.28,1212.88,2.18,3.8,254.0,2012,4,10,18,101
2012-04-10 19:00:00,987.33,9.33,283.52,5.63,77.6,11.75,9.12,2.63,5.77,9.24,1213.3,2.16,5.49,251.3,2012,4,10,19,101
2012-04-10 19:10:00,987.58,9.35,283.52,5.59,77.3,11.77,9.1,2.67,5.75,9.21,1213.54,2.48,6.21,235.8,2012,4,10,19,101
2012-04-10 19:20:00,987.89,9.24,283.39,5.67,78.3,11.68,9.15,2.53,5.78,9.26,1214.37,1.52,3.48,218.2,2012,4,10,19,101
2012-04-10 19:30:00,987.98,9.17,283.31,5.73,79.0,11.63,9.18,2.44,5.8,9.3,1214.76,1.22,2.4,125.1,2012,4,10,19,101
2012-04-10 19:40:00,988.15,9.02,283.14,5.73,79.8,11.51,9.18,2.32,5.8,9.29,1215.62,0.79,1.64,252.6,2012,4,10,19,101
2012-04-10 19:50:00,988.32,8.87,282.98,5.71,80.5,11.39,9.17,2.22,5.79,9.28,1216.48,0.93,2.28,238.7,2012,4,10,19,101
2012-04-10 20:00:00,988.46,8.74,282.84,5.72,81.3,11.29,9.18,2.11,5.8,9.29,1217.21,1.64,2.52,232.9,2012,4,10,20,101
2012-04-10 20:10:00,988.58,8.69,282.78,5.69,81.4,11.25,9.16,2.09,5.78,9.27,1217.58,1.66,3.14,223.3,2012,4,10,20,101
2012-04-10 20:20:00,988.77,8.6,282.67,5.64,81.6,11.19,9.13,2.06,5.76,9.23,1218.22,1.01,2.72,248.2,2012,4,10,20,101
2012-04-10 20:30:00,989.01,8.48,282.53,5.56,81.8,11.09,9.08,2.02,5.73,9.18,1219.06,1.06,2.16,223.7,2012,4,10,20,101
2012-04-10 20:40:00,989.13,8.32,282.36,5.49,82.3,10.97,9.03,1.94,5.7,9.13,1219.92,1.72,3.0,223.2,2012,4,10,20,101
2012-04-10 20:50:00,989.16,8.23,282.27,5.4,82.3,10.91,8.98,1.93,5.66,9.08,1220.38,1.47,3.02,236.8,2012,4,10,20,101
2012-04-10 21:00:00,989.2,8.27,282.31,5.34,81.7,10.94,8.94,2.0,5.64,9.03,1220.27,1.39,3.46,251.1,2012,4,10,21,101
2012-04-10 21:10:00,989.33,8.31,282.33,5.3,81.3,10.97,8.92,2.05,5.63,9.01,1220.27,0.93,2.12,227.0,2012,4,10,21,101
2012-04-10 21:20:00,989.38,8.53,282.55,5.29,80.0,11.13,8.91,2.23,5.62,9.0,1219.38,0.92,1.66,134.4,2012,4,10,21,101
2012-04-10 21:30:00,989.43,8.58,282.6,5.26,79.6,11.17,8.89,2.28,5.61,8.99,1219.24,0.67,2.24,202.7,2012,4,10,21,101
2012-04-10 21:40:00,989.46,8.62,282.64,5.29,79.5,11.2,8.9,2.3,5.62,9.0,1219.09,1.06,2.74,154.7,2012,4,10,21,101
2012-04-10 21:50:00,989.57,8.69,282.7,5.28,79.1,11.25,8.9,2.35,5.61,9.0,1218.93,1.48,2.08,163.0,2012,4,10,21,101
2012-04-10 22:00:00,989.73,8.67,282.66,5.26,79.1,11.24,8.89,2.35,5.61,8.98,1219.22,1.57,2.6,167.5,2012,4,10,22,101
2012-04-10 22:10:00,989.83,8.36,282.34,5.44,81.8,11.0,9.0,2.0,5.68,9.09,1220.63,1.42,3.04,144.1,2012,4,10,22,101
2012-04-10 22:20:00,989.89,7.88,281.86,5.47,84.7,10.65,9.02,1.63,5.69,9.11,1222.78,2.53,4.32,159.4,2012,4,10,22,101
2012-04-10 22:30:00,989.92,7.75,281.73,5.45,85.3,10.56,9.0,1.55,5.68,9.1,1223.39,1.33,2.8,157.0,2012,4,10,22,101
2012-04-10 22:40:00,990.04,7.65,281.62,5.41,85.7,10.48,8.99,1.5,5.66,9.08,1223.99,1.99,2.88,140.3,2012,4,10,22,101
2012-04-10 22:50:00,990.02,7.49,281.46,5.41,86.6,10.37,8.98,1.39,5.66,9.07,1224.66,2.21,3.12,139.8,2012,4,10,22,101
2012-04-10 23:00:00,990.0,7.39,281.36,5.36,86.9,10.3,8.95,1.35,5.64,9.04,1225.09,1.93,3.0,154.9,2012,4,10,23,101
2012-04-10 23:10:00,990.16,7.21,281.16,5.31,87.7,10.17,8.92,1.25,5.62,9.01,1226.09,1.54,2.48,159.1,2012,4,10,23,101
2012-04-10 23:20:00,990.22,7.03,280.98,5.27,88.5,10.05,8.89,1.16,5.6,8.98,1226.96,1.13,2.64,162.1,2012,4,10,23,101
2012-04-10 23:30:00,990.31,6.93,280.87,5.23,88.9,9.98,8.87,1.11,5.59,8.96,1227.53,1.37,2.84,131.1,2012,4,10,23,101
2012-04-10 23:40:00,990.34,6.94,280.87,5.22,88.8,9.98,8.87,1.12,5.59,8.95,1227.54,2.15,3.1,146.4,2012,4,10,23,101
2012-04-10 23:50:00,990.56,7.07,280.99,5.26,88.2,10.08,8.89,1.19,5.6,8.97,1227.21,2.07,2.52,138.6,2012,4,10,23,101
2012-04-11 00:00:00,977.96,8.06,283.02,5.15,81.8,10.78,8.82,1.96,5.63,9.02,1207.32,3.18,4.12,215.1,2012,4,11,0,102
2012-04-11 00:10:00,977.73,7.89,282.87,5.1,82.5,10.66,8.79,1.87,5.61,8.99,1207.77,2.86,4.08,204.6,2012,4,11,0,102
2012-04-11 00:20:00,977.84,7.86,282.83,4.81,81.0,10.64,8.62,2.02,5.5,8.81,1208.12,3.74,5.15,211.9,2012,4,11,0,102
2012-04-11 00:30:00,978.62,7.87,282.77,4.65,80.0,10.64,8.51,2.13,5.43,8.7,1209.09,3.68,5.29,220.5,2012,4,11,0,102
2012-04-11 00:40:00,978.82,7.9,282.79,4.57,79.4,10.67,8.47,2.2,5.4,8.65,1209.23,3.03,4.16,222.9,2012,4,11,0,102
2012-04-11 00:50:00,978.92,7.94,282.82,4.5,78.8,10.69,8.43,2.27,5.37,8.61,1209.2,3.1,4.24,215.7,2012,4,11,0,102
2012-04-11 01:00:00,979.33,7.85,282.69,4.54,79.5,10.63,8.45,2.18,5.38,8.63,1210.09,3.73,5.09,215.6,2012,4,11,1,102
2012-04-11 01:10:00,979.63,7.87,282.69,4.45,78.9,10.64,8.4,2.25,5.35,8.57,1210.4,3.11,4.73,225.5,2012,4,11,1,102
2012-04-11 01:20:00,979.55,7.93,282.76,4.42,78.4,10.69,8.38,2.31,5.34,8.55,1210.05,3.52,5.41,212.2,2012,4,11,1,102
2012-04-11 01:30:00,979.26,7.8,282.65,4.52,79.7,10.59,8.44,2.15,5.38,8.62,1210.22,4.39,6.53,211.5,2012,4,11,1,102
2012-04-11 01:40:00,979.38,7.55,282.39,4.7,82.1,10.41,8.55,1.86,5.45,8.73,1211.4,3.7,4.77,214.1,2012,4,11,1,102
2012-04-11 01:50:00,979.4,7.43,282.27,4.72,82.9,10.33,8.56,1.77,5.46,8.74,1211.94,3.3,4.38,211.6,2012,4,11,1,102
2012-04-11 02:00:00,979.6,7.5,282.32,4.67,82.2,10.38,8.53,1.85,5.43,8.71,1211.9,3.07,4.44,207.9,2012,4,11,2,102
2012-04-11 02:10:00,979.49,7.52,282.35,4.64,81.9,10.39,8.51,1.88,5.42,8.69,1211.68,2.92,5.37,208.7,2012,4,11,2,102
2012-04-11 02:20:00,979.45,7.44,282.27,4.58,82.0,10.33,8.47,1.86,5.4,8.65,1211.99,5.4,8.61,209.3,2012,4,11,2,102
2012-04-11 02:30:00,978.65,7.26,282.16,4.57,83.0,10.21,8.47,1.74,5.4,8.66,1211.78,4.36,7.13,191.9,2012,4,11,2,102
2012-04-11 02:40:00,978.7,7.13,282.02,4.64,84.1,10.12,8.51,1.61,5.43,8.69,1212.39,3.38,6.19,204.8,2012,4,11,2,102
2012-04-11 02:50:00,979.3,7.02,281.86,4.68,85.0,10.04,8.54,1.51,5.44,8.72,1213.6,3.44,5.21,210.7,2012,4,11,2,102
2012-04-11 03:00:00,979.37,6.95,281.79,4.76,85.9,9.99,8.59,1.41,5.47,8.77,1213.95,2.49,3.68,195.4,2012,4,11,3,102
2012-04-11 03:10:00,979.63,6.9,281.71,4.66,85.6,9.96,8.52,1.43,5.43,8.7,1214.54,2.17,3.16,220.9,2012,4,11,3,102
2012-04-11 03:20:00,979.77,6.86,281.66,4.56,85.2,9.93,8.46,1.47,5.39,8.64,1214.91,3.18,4.81,207.2,2012,4,11,3,102
2012-04-11 03:30:00,979.44,6.82,281.65,4.48,85.0,9.9,8.42,1.49,5.36,8.59,1214.71,3.48,4.99,189.3,2012,4,11,3,102
2012-04-11 03:40:00,979.7,6.79,281.6,4.34,84.3,9.89,8.33,1.55,5.31,8.51,1215.17,3.81,5.57,221.4,2012,4,11,3,102
2012-04-11 03:50:00,979.69,6.79,281.6,4.23,83.7,9.88,8.27,1.61,5.27,8.44,1215.21,2.89,4.32,214.4,2012,4,11,3,102
2012-04-11 04:00:00,979.34,6.69,281.52,4.22,84.2,9.82,8.26,1.55,5.27,8.44,1215.21,2.91,3.92,195.8,2012,4,11,4,102
2012-04-11 04:10:00,979.79,6.65,281.45,4.1,83.7,9.79,8.2,1.6,5.22,8.36,1215.95,3.28,4.44,222.5,2012,4,11,4,102
2012-04-11 04:20:00,980.05,6.6,281.38,4.1,84.0,9.75,8.19,1.56,5.22,8.36,1216.51,3.38,5.13,206.9,2012,4,11,4,102
2012-04-11 04:30:00,979.82,6.6,281.39,4.03,83.6,9.75,8.15,1.6,5.19,8.32,1216.26,2.84,3.96,201.8,2012,4,11,4,102
2012-04-11 04:40:00,979.86,6.59,281.38,4.01,83.5,9.75,8.14,1.61,5.18,8.31,1216.34,1.57,2.8,185.3,2012,4,11,4,102
2012-04-11 04:50:00,979.86,6.6,281.39,4.06,83.8,9.75,8.17,1.58,5.2,8.34,1216.3,1.53,2.84,168.7,2012,4,11,4,102
2012-04-11 05:00:00,979.9,6.52,281.31,4.25,85.4,9.7,8.28,1.42,5.27,8.45,1216.65,1.77,2.88,168.6,2012,4,11,5,102
2012-04-11 05:10:00,979.77,6.37,281.17,4.28,86.4,9.6,8.3,1.31,5.28,8.47,1217.11,3.18,4.93,176.0,2012,4,11,5,102
2012-04-11 05:20:00,980.09,6.22,280.99,4.29,87.4,9.5,8.31,1.2,5.29,8.48,1218.15,1.65,4.65,289.5,2012,4,11,5,102
2012-04-11 05:30:00,979.84,6.3,281.1,4.14,86.0,9.56,8.22,1.34,5.23,8.39,1217.53,1.71,2.54,76.7,2012,4,11,5,102
2012-04-11 05:40:00,979.87,6.35,281.14,4.16,85.8,9.59,8.23,1.36,5.24,8.4,1217.34,0.88,1.44,12.14,2012,4,11,5,102
2012-04-11 05:50:00,979.35,6.23,281.06,4.2,86.8,9.51,8.25,1.25,5.26,8.43,1217.24,1.13,1.96,180.6,2012,4,11,5,102
2012-04-11 06:00:00,979.3,6.05,280.89,4.17,87.7,9.39,8.24,1.16,5.25,8.41,1217.95,2.22,3.32,198.5,2012,4,11,6,102
2012-04-11 06:10:00,979.22,5.96,280.8,4.16,88.2,9.33,8.23,1.1,5.24,8.4,1218.27,2.45,3.72,184.8,2012,4,11,6,102
2012-04-11 06:20:00,979.04,6.03,280.88,4.1,87.4,9.37,8.19,1.18,5.22,8.37,1217.76,1.83,2.92,184.3,2012,4,11,6,102
2012-04-11 06:30:00,979.61,6.2,281.01,3.91,85.2,9.49,8.08,1.4,5.15,8.25,1217.77,2.55,3.48,219.1,2012,4,11,6,102
2012-04-11 06:40:00,979.96,6.36,281.14,3.83,83.8,9.59,8.04,1.55,5.12,8.2,1217.53,2.73,3.6,211.5,2012,4,11,6,102
2012-04-11 06:50:00,980.0,6.19,280.97,3.85,84.9,9.48,8.05,1.43,5.13,8.22,1218.29,1.26,2.14,233.5,2012,4,11,6,102
2012-04-11 07:00:00,980.14,6.19,280.96,3.87,85.0,9.48,8.06,1.42,5.13,8.22,1218.47,1.15,1.76,207.4,2012,4,11,7,102
2012-04-11 07:10:00,980.13,5.94,280.71,3.8,86.1,9.32,8.03,1.3,5.11,8.19,1219.56,1.7,2.4,234.1,2012,4,11,7,102
2012-04-11 07:20:00,980.24,5.8,280.55,3.84,87.2,9.23,8.05,1.18,5.12,8.21,1220.33,1.0,1.84,223.0,2012,4,11,7,102
2012-04-11 07:30:00,980.28,5.77,280.53,3.85,87.4,9.21,8.05,1.16,5.12,8.21,1220.47,1.23,2.84,214.1,2012,4,11,7,102
